PipeAge,PipeDiameter,PipeLength,PipeBreakage,PipeWallLos,ExpectedPipeAge,Material_CI,Material_Concrete,Material_Ductile Iron,Material_PVC,Material_Polyethene,Material_Steel,PipeRUL
39,3234,5343.171396,228.132702,29,161,1,0,0,0,0,0,22
34,934,2796.044194,674.7404049,15,166,0,1,0,0,0,0,6
109,1884,6.259199739,499.7309496,18,91,0,0,0,0,0,0,32
136,3613,127.0576199,559.2637389,11,64,0,1,0,0,0,0,25
73,2798,3652.326785,144.7848139,7,127,0,0,0,0,0,1,3
128,606,4964.223271,86.01510476,39,72,1,0,0,0,0,0,24
5,891,212.766281,100.2404321,12,195,0,1,0,0,0,0,5
63,1298,6127.117203,660.2733441,41,137,1,0,0,0,0,0,44
84,2504,1719.47503,150.4928027,19,116,0,0,0,0,0,0,26
99,1079,3983.943968,518.0077884,3,101,0,0,0,0,1,0,6
58,175,1316.790524,454.5899197,6,142,0,0,0,0,0,1,10
29,2250,960.8059415,65.55068454,8,171,0,0,0,0,0,1,30
90,998,3415.050257,124.5292246,12,110,0,1,0,0,0,0,35
130,1987,4905.409723,34.13165768,31,70,1,0,0,0,0,0,20
79,3830,5729.897642,689.884684,19,121,0,0,0,0,0,0,14
17,597,2087.736897,437.3258451,25,183,1,0,0,0,0,0,17
47,1609,5122.1018,654.8953449,23,153,1,0,0,0,0,0,38
57,147,605.9505239,21.55464884,10,143,0,0,0,1,0,0,44
23,2059,4312.77553,685.6867059,24,177,1,0,0,0,0,0,14
145,3024,1860.91769,872.5370525,24,55,1,0,0,0,0,0,44
106,2072,2395.153423,985.8554721,22,94,1,0,0,0,0,0,26
121,687,5493.014817,792.8935937,43,79,1,0,0,0,0,0,22
6,1593,1672.46687,368.2793971,8,194,0,0,0,0,0,1,4
63,1456,4556.197709,19.22326035,22,137,1,0,0,0,0,0,42
90,3615,1022.592673,763.6693673,19,110,0,0,0,0,0,0,4
120,2219,2440.363653,636.0361134,6,80,0,0,0,0,0,1,21
98,2324,2403.629669,43.7497977,28,102,1,0,0,0,0,0,14
70,2916,6179.902908,651.5461573,40,130,1,0,0,0,0,0,25
101,2588,4727.2076,760.1295389,7,99,0,0,0,0,0,1,18
131,98,3644.273833,1089.662307,11,69,0,1,0,0,0,0,14
58,3319,6127.229396,620.3612212,13,142,0,1,0,0,0,0,5
78,865,6044.869538,229.1066682,11,122,0,1,0,0,0,0,21
108,3231,5809.362771,654.3651554,40,92,1,0,0,0,0,0,24
44,1702,1481.216668,150.3036597,11,156,0,1,0,0,0,0,27
31,1393,3305.26774,976.0913768,39,169,1,0,0,0,0,0,4
45,2082,3428.613662,387.1845564,40,155,1,0,0,0,0,0,9
27,3057,1234.487769,763.6374759,32,173,1,0,0,0,0,0,23
111,943,4801.788172,395.1359616,39,89,1,0,0,0,0,0,21
134,2573,5189.625607,436.583668,24,66,1,0,0,0,0,0,41
6,2550,5770.173541,865.6867075,5,194,0,0,1,0,0,0,40
51,3854,144.7361999,118.6551915,17,149,0,0,0,0,0,0,41
16,556,1710.9234,794.055821,39,184,1,0,0,0,0,0,39
126,2504,3121.371873,410.8273065,5,74,0,0,1,0,0,0,6
20,3182,2843.746234,775.454467,12,180,0,1,0,0,0,0,4
87,361,3520.052149,763.4591585,16,113,0,0,0,0,0,0,19
150,276,357.1323697,977.505434,34,50,1,0,0,0,0,0,5
139,1441,757.8055723,894.8355105,8,61,0,0,0,0,0,1,30
121,1163,2733.010938,849.0904483,43,79,1,0,0,0,0,0,11
17,540,4299.089852,929.1923723,11,183,0,1,0,0,0,0,10
26,1733,2074.647197,243.3350228,35,174,1,0,0,0,0,0,18
126,575,3601.4886,1067.686263,34,74,1,0,0,0,0,0,43
130,3015,13.64379014,384.2201804,36,70,1,0,0,0,0,0,20
77,3474,3579.198621,750.2442125,29,123,1,0,0,0,0,0,44
113,3591,3483.784604,684.6608477,25,87,1,0,0,0,0,0,36
74,2831,1234.43971,763.5186088,13,126,0,1,0,0,0,0,34
54,2464,845.9712082,1015.968863,9,146,0,0,0,1,0,0,43
96,1633,742.6144873,421.6845397,22,104,1,0,0,0,0,0,16
108,2800,1551.239443,146.0767348,3,92,0,0,0,0,1,0,7
27,934,1452.360105,83.75818978,32,173,1,0,0,0,0,0,2
127,2085,5687.595315,541.3450399,19,73,0,0,0,0,0,0,18
58,110,3249.843653,508.6530816,11,142,0,1,0,0,0,0,39
119,3483,4190.439317,1041.332291,20,81,0,0,0,0,0,0,36
9,1140,6079.716437,351.4765652,39,191,1,0,0,0,0,0,11
46,1450,5196.321139,882.5163235,27,154,1,0,0,0,0,0,15
128,3202,2769.360465,1051.043921,14,72,0,1,0,0,0,0,6
126,1786,6078.66202,443.5739237,26,74,1,0,0,0,0,0,36
58,735,3844.162015,621.458463,40,142,1,0,0,0,0,0,27
29,487,5525.387167,558.1880574,35,171,1,0,0,0,0,0,32
121,490,51.90717675,286.6256231,40,79,1,0,0,0,0,0,30
135,1569,2244.233073,996.5523599,17,65,0,0,0,0,0,0,35
50,1606,1590.122799,1072.033317,25,150,1,0,0,0,0,0,25
136,3469,61.2020049,181.7710372,2,64,0,0,0,0,1,0,40
13,778,547.891588,227.375448,32,187,1,0,0,0,0,0,25
86,3281,3016.724843,399.5114869,42,114,1,0,0,0,0,0,30
84,1848,2176.505632,826.936948,3,116,0,0,0,0,1,0,12
11,947,5963.043441,448.8399032,32,189,1,0,0,0,0,0,8
53,1415,1559.007897,246.1016418,27,147,1,0,0,0,0,0,20
4,897,4641.55158,547.7233396,31,196,1,0,0,0,0,0,2
81,1174,5358.46429,884.5404946,26,119,1,0,0,0,0,0,41
13,2476,1993.525454,33.6684104,16,187,0,0,0,0,0,0,11
145,1635,3849.044101,673.6436298,3,55,0,0,0,0,1,0,6
98,427,5486.380197,971.0692172,41,102,1,0,0,0,0,0,41
115,989,6388.038542,751.0034916,13,85,0,1,0,0,0,0,37
117,3826,5836.075953,394.8913901,18,83,0,0,0,0,0,0,19
58,649,4242.761255,918.5998795,7,142,0,0,0,0,0,1,16
70,1770,1260.813778,992.7849307,19,130,0,0,0,0,0,0,41
140,856,1692.151321,1081.114874,34,60,1,0,0,0,0,0,29
114,3893,1015.506795,413.228006,15,86,0,1,0,0,0,0,37
89,428,2738.142776,383.9704319,20,111,0,0,0,0,0,0,23
107,3691,3929.746372,147.2621853,30,93,1,0,0,0,0,0,35
47,868,1578.689847,326.3460716,2,153,0,0,0,0,1,0,25
142,2278,5938.474896,1055.439638,5,58,0,0,1,0,0,0,1
133,2335,769.1300942,1013.797613,36,67,1,0,0,0,0,0,42
28,2734,5191.676367,836.6344976,12,172,0,1,0,0,0,0,6
18,3657,2207.798696,938.9148247,42,182,1,0,0,0,0,0,40
46,1098,3428.87979,555.0447512,5,154,0,0,1,0,0,0,38
116,1376,5603.43775,8.192807309,3,84,0,0,0,0,1,0,42
68,1721,193.6812986,349.1747599,36,132,1,0,0,0,0,0,20
147,709,3359.050762,416.716462,35,53,1,0,0,0,0,0,16
55,64,1853.166096,764.5636012,11,145,0,1,0,0,0,0,13
32,2340,1099.081242,845.1145557,21,168,1,0,0,0,0,0,43
94,1878,6043.833799,1010.904885,4,106,0,0,1,0,0,0,38
73,3554,5594.236141,466.0615157,21,127,1,0,0,0,0,0,3
102,2182,2259.869854,633.4401433,36,98,1,0,0,0,0,0,10
103,1361,6189.908517,124.4916952,18,97,0,0,0,0,0,0,38
1,2923,3412.891404,820.2651311,15,199,0,1,0,0,0,0,28
63,3332,4809.521407,964.1837133,24,137,1,0,0,0,0,0,19
60,33,4655.697338,671.5751503,39,140,1,0,0,0,0,0,18
13,246,2336.991745,1088.174046,21,187,1,0,0,0,0,0,34
100,221,2263.562808,256.8423859,36,100,1,0,0,0,0,0,7
119,2941,3883.815585,941.3524457,30,81,1,0,0,0,0,0,18
147,2428,6343.120856,433.7409974,11,53,0,1,0,0,0,0,35
39,1872,5351.101703,763.819026,41,161,1,0,0,0,0,0,17
88,3737,753.9900684,418.9954833,41,112,1,0,0,0,0,0,18
150,2620,2095.996993,67.32018544,26,50,1,0,0,0,0,0,39
22,33,1662.656524,749.3658674,16,178,0,0,0,0,0,0,37
43,2062,2697.422405,822.5887277,18,157,0,0,0,0,0,0,35
89,3410,4535.417369,703.3642004,30,111,1,0,0,0,0,0,24
11,955,4225.093756,450.7625514,37,189,1,0,0,0,0,0,9
147,415,3241.30604,1079.155206,15,53,0,1,0,0,0,0,29
114,3347,4676.966182,813.7844314,3,86,0,0,0,0,1,0,38
151,1347,6186.700029,1048.094872,2,49,0,0,0,0,1,0,31
113,3101,5797.191286,137.4096746,30,87,1,0,0,0,0,0,19
54,1597,1675.455161,309.1015472,15,146,0,1,0,0,0,0,22
9,1130,3876.370033,1008.507538,1,191,0,0,0,0,1,0,3
98,139,1715.663251,641.0699963,18,102,0,0,0,0,0,0,33
137,301,6348.625685,492.2431415,9,63,0,0,0,1,0,0,17
62,1481,5256.695708,652.9356498,44,138,1,0,0,0,0,0,16
152,1172,5825.842723,827.8177203,44,48,1,0,0,0,0,0,29
107,1146,5580.606005,363.9278776,13,93,0,1,0,0,0,0,5
132,1490,253.8453047,1009.863971,7,68,0,0,0,0,0,1,39
41,2537,912.8361318,899.6062795,32,159,1,0,0,0,0,0,42
80,3599,501.2261424,340.002657,14,120,0,1,0,0,0,0,25
1,1901,6137.068008,1023.544842,24,199,1,0,0,0,0,0,19
46,2361,918.5163656,752.9068033,27,154,1,0,0,0,0,0,31
136,2669,4630.564073,118.930771,4,64,0,0,1,0,0,0,29
41,327,3433.936099,1084.834285,44,159,1,0,0,0,0,0,6
123,1265,4795.856651,646.9820761,7,77,0,0,0,0,0,1,12
143,1963,3824.008405,264.8151786,28,57,1,0,0,0,0,0,26
70,2339,1887.129364,257.6398959,27,130,1,0,0,0,0,0,30
83,3273,3669.219742,702.3679388,23,117,1,0,0,0,0,0,7
54,3180,2330.937217,819.4068124,32,146,1,0,0,0,0,0,21
122,666,5542.898138,171.7359302,31,78,1,0,0,0,0,0,19
36,1233,126.7934177,721.1074367,26,164,1,0,0,0,0,0,23
6,283,435.2406242,975.6410868,35,194,1,0,0,0,0,0,19
68,578,5915.610176,985.3497412,27,132,1,0,0,0,0,0,34
74,3593,3059.184928,1071.291583,29,126,1,0,0,0,0,0,40
81,2963,2298.618007,83.67545683,18,119,0,0,0,0,0,0,20
113,1754,514.7786042,285.368237,18,87,0,0,0,0,0,0,35
78,1443,5828.987757,403.0066359,29,122,1,0,0,0,0,0,1
124,1439,144.6468097,379.1357581,26,76,1,0,0,0,0,0,24
150,2921,3434.406731,583.4375476,12,50,0,1,0,0,0,0,22
40,716,4754.031075,940.2851129,26,160,1,0,0,0,0,0,26
71,819,4737.725149,484.043955,13,129,0,1,0,0,0,0,9
125,2163,4685.220984,883.6249368,27,75,1,0,0,0,0,0,40
37,2137,2144.088417,730.4499306,30,163,1,0,0,0,0,0,18
36,3352,3541.360701,726.3538528,44,164,1,0,0,0,0,0,39
6,3434,213.1649211,246.5783295,9,194,0,0,0,1,0,0,21
89,1224,5086.106057,645.0761953,29,111,1,0,0,0,0,0,30
22,2837,6321.40657,302.1738242,9,178,0,0,0,1,0,0,1
46,2352,3921.689866,362.3943694,22,154,1,0,0,0,0,0,30
90,553,3655.963103,1056.831534,40,110,1,0,0,0,0,0,24
62,3084,3106.242839,1019.321287,33,138,1,0,0,0,0,0,16
20,1484,1359.353792,107.6030345,22,180,1,0,0,0,0,0,18
100,376,5078.332684,548.6318556,28,100,1,0,0,0,0,0,17
52,1687,2077.839924,209.5998576,1,148,0,0,0,0,1,0,17
130,990,3684.973167,996.2406171,1,70,0,0,0,0,1,0,36
59,1932,6535.527162,909.1014679,7,141,0,0,0,0,0,1,16
133,3298,1068.627524,261.1213114,27,67,1,0,0,0,0,0,25
39,2040,3534.162302,681.7783139,23,161,1,0,0,0,0,0,43
11,2463,3848.994957,923.0362332,33,189,1,0,0,0,0,0,30
91,3746,116.320351,874.2942274,12,109,0,1,0,0,0,0,41
35,1692,2656.398168,401.6060458,11,165,0,1,0,0,0,0,14
121,1234,3783.301262,626.5715618,6,79,0,0,0,0,0,1,20
121,1849,2091.778105,669.9829334,23,79,1,0,0,0,0,0,5
81,3319,373.1378702,1008.403475,25,119,1,0,0,0,0,0,33
4,1439,1188.640452,861.6326693,20,196,0,0,0,0,0,0,16
36,2300,5496.700013,1008.531302,11,164,0,1,0,0,0,0,43
140,686,5437.306657,650.7116728,42,60,1,0,0,0,0,0,16
110,2007,1296.877945,671.8612654,17,90,0,0,0,0,0,0,21
22,1477,749.1705972,307.2168991,24,178,1,0,0,0,0,0,38
93,2707,1241.919567,421.8778629,4,107,0,0,1,0,0,0,10
4,3457,452.3093818,575.9040936,1,196,0,0,0,0,1,0,14
141,3628,928.1868994,530.4356684,28,59,1,0,0,0,0,0,24
113,2398,1381.993,1069.842984,27,87,1,0,0,0,0,0,9
81,3127,6259.29269,787.9070496,22,119,1,0,0,0,0,0,9
98,1218,917.1803359,343.7759896,4,102,0,0,1,0,0,0,8
128,2756,4980.871922,835.4860037,35,72,1,0,0,0,0,0,39
85,847,4688.064116,376.574357,24,115,1,0,0,0,0,0,14
127,1722,4966.522738,487.6396482,17,73,0,0,0,0,0,0,30
34,1231,4572.901328,208.9861049,38,166,1,0,0,0,0,0,33
46,708,2934.455569,159.3372689,34,154,1,0,0,0,0,0,11
73,2183,2476.642272,855.6788072,40,127,1,0,0,0,0,0,37
132,2087,939.0550593,504.0593146,8,68,0,0,0,0,0,1,17
136,1709,2912.887113,310.4676477,44,64,1,0,0,0,0,0,38
54,3638,3829.76757,1077.115688,41,146,1,0,0,0,0,0,19
83,1684,4521.856863,382.4743171,14,117,0,1,0,0,0,0,27
119,3299,5035.65013,441.5123443,26,81,1,0,0,0,0,0,15
119,847,4333.180234,274.103727,29,81,1,0,0,0,0,0,35
137,2916,6110.931741,570.2663475,28,63,1,0,0,0,0,0,44
148,2015,4562.557856,768.3653625,40,52,1,0,0,0,0,0,12
148,3498,4570.962007,893.0254227,30,52,1,0,0,0,0,0,42
28,3077,6291.089981,1091.795097,7,172,0,0,0,0,0,1,26
119,364,3212.354287,430.0924017,12,81,0,1,0,0,0,0,13
80,3121,2466.978693,29.2128007,2,120,0,0,0,0,1,0,36
83,1240,1034.299216,1083.239672,22,117,1,0,0,0,0,0,1
80,1871,5251.5669,410.8701892,15,120,0,1,0,0,0,0,1
84,3486,1718.689875,105.0172221,33,116,1,0,0,0,0,0,22
43,1383,2441.939915,717.3323053,12,157,0,1,0,0,0,0,6
17,801,4459.151518,489.1191427,13,183,0,1,0,0,0,0,31
53,2378,3743.170678,456.8957887,23,147,1,0,0,0,0,0,3
148,3227,2615.72116,685.3675568,15,52,0,1,0,0,0,0,33
49,2439,1680.834315,864.4527924,21,151,1,0,0,0,0,0,10
35,3020,1962.949014,145.2341688,41,165,1,0,0,0,0,0,14
78,1186,704.0309558,366.9522115,1,122,0,0,0,0,1,0,22
56,886,3576.338849,283.6910051,7,144,0,0,0,0,0,1,5
104,1849,3395.081686,208.2547732,15,96,0,1,0,0,0,0,33
144,1195,5540.519925,209.8951055,23,56,1,0,0,0,0,0,2
134,376,5266.141213,249.4901965,44,66,1,0,0,0,0,0,27
95,2838,5177.540492,584.6311276,9,105,0,0,0,1,0,0,18
2,3199,3722.902216,731.6443446,18,198,0,0,0,0,0,0,43
93,2109,2514.960716,239.5181162,16,107,0,0,0,0,0,0,12
145,3824,6520.969341,883.3760759,44,55,1,0,0,0,0,0,27
73,3614,327.2821735,799.3630873,39,127,1,0,0,0,0,0,27
44,3828,1904.995086,668.150237,39,156,1,0,0,0,0,0,33
15,1302,1918.632764,1009.478338,37,185,1,0,0,0,0,0,1
127,3109,6153.141808,1031.612535,38,73,1,0,0,0,0,0,6
86,1553,5233.303844,714.4501185,17,114,0,0,0,0,0,0,3
26,2815,2953.34926,701.6249376,10,174,0,0,0,1,0,0,32
129,224,2708.92927,849.9195023,44,71,1,0,0,0,0,0,5
104,895,1598.647054,895.2354351,36,96,1,0,0,0,0,0,18
94,2671,859.3730293,104.9853579,20,106,0,0,0,0,0,0,38
151,2552,1356.474109,916.1443937,30,49,1,0,0,0,0,0,42
76,3383,3640.858241,557.6567667,30,124,1,0,0,0,0,0,35
6,955,2983.631493,138.9834852,24,194,1,0,0,0,0,0,40
127,3581,4785.509923,970.8879453,38,73,1,0,0,0,0,0,15
133,870,6412.910602,1013.053743,6,67,0,0,0,0,0,1,7
93,1293,1117.096118,199.7036635,37,107,1,0,0,0,0,0,3
26,1496,4235.985927,913.128844,7,174,0,0,0,0,0,1,41
84,2058,1642.011682,606.6529439,1,116,0,0,0,0,1,0,39
22,2678,5192.595272,467.1584527,30,178,1,0,0,0,0,0,29
59,1016,5007.147435,666.6877643,32,141,1,0,0,0,0,0,5
91,3501,4635.415438,246.1001824,37,109,1,0,0,0,0,0,10
66,2758,5737.037359,428.9393375,18,134,0,0,0,0,0,0,13
1,2491,6242.879653,853.4404055,42,199,1,0,0,0,0,0,24
88,2972,2869.065845,555.8070073,12,112,0,1,0,0,0,0,18
114,1799,5104.886162,504.9230057,26,86,1,0,0,0,0,0,14
40,1147,5381.351015,593.8350754,2,160,0,0,0,0,1,0,6
43,1223,1265.881385,342.7546046,32,157,1,0,0,0,0,0,27
20,260,1139.897186,527.6655877,16,180,0,0,0,0,0,0,29
95,2370,4349.910401,533.5659447,30,105,1,0,0,0,0,0,34
110,2964,6501.128532,875.9288817,15,90,0,1,0,0,0,0,40
152,2496,3361.95186,1061.089118,41,48,1,0,0,0,0,0,24
64,3436,4636.093395,570.2109138,25,136,1,0,0,0,0,0,2
34,1278,4264.941989,670.6503893,31,166,1,0,0,0,0,0,43
73,2336,5411.361801,190.8503817,3,127,0,0,0,0,1,0,4
54,1223,1822.884203,436.6593527,1,146,0,0,0,0,1,0,30
27,1803,235.576275,877.7900168,21,173,1,0,0,0,0,0,13
34,1434,2000.021221,233.1915265,9,166,0,0,0,1,0,0,6
118,904,435.8268647,387.0276231,40,82,1,0,0,0,0,0,36
47,3867,4313.844648,542.4564704,4,153,0,0,1,0,0,0,21
59,2336,4012.680114,938.9730381,26,141,1,0,0,0,0,0,17
89,2756,6382.851308,348.6091096,9,111,0,0,0,1,0,0,11
75,1040,5012.686032,98.10111664,27,125,1,0,0,0,0,0,29
71,1165,3081.085572,637.2098322,11,129,0,1,0,0,0,0,22
13,1590,1172.91795,152.1391034,20,187,0,0,0,0,0,0,2
119,1852,517.1737534,450.5015816,32,81,1,0,0,0,0,0,18
68,1854,2493.593857,1049.329937,4,132,0,0,1,0,0,0,36
21,1095,2219.966815,412.8933387,5,179,0,0,1,0,0,0,16
70,295,5445.407025,222.7117572,27,130,1,0,0,0,0,0,6
101,3055,5757.185698,284.6745516,23,99,1,0,0,0,0,0,34
64,3727,2302.489105,203.3951963,11,136,0,1,0,0,0,0,16
6,2952,5360.747357,288.5792336,40,194,1,0,0,0,0,0,14
63,3335,5625.760658,620.5342035,4,137,0,0,1,0,0,0,35
2,2472,5977.442003,695.4290081,43,198,1,0,0,0,0,0,6
114,161,4654.017793,878.4385106,37,86,1,0,0,0,0,0,22
148,1931,4557.035,130.2697761,42,52,1,0,0,0,0,0,43
12,57,5599.999805,433.1283588,36,188,1,0,0,0,0,0,40
74,3113,4063.02505,382.9227229,14,126,0,1,0,0,0,0,16
28,303,6518.510809,732.5590466,36,172,1,0,0,0,0,0,41
94,1554,206.3785346,98.31926315,11,106,0,1,0,0,0,0,35
61,3067,6448.336766,201.9218643,14,139,0,1,0,0,0,0,8
45,990,1972.674273,1081.175169,4,155,0,0,1,0,0,0,1
15,2573,5704.717042,956.839538,31,185,1,0,0,0,0,0,1
68,1288,2274.324941,963.6515873,7,132,0,0,0,0,0,1,28
43,1608,5629.072744,326.9146405,12,157,0,1,0,0,0,0,20
43,332,527.085802,1053.357931,14,157,0,1,0,0,0,0,43
117,789,1558.042733,854.8203213,11,83,0,1,0,0,0,0,13
129,2123,1302.915494,124.2730272,5,71,0,0,1,0,0,0,6
86,3692,4124.232513,867.700419,2,114,0,0,0,0,1,0,33
111,63,1704.749328,1040.566263,10,89,0,0,0,1,0,0,5
129,535,4659.2883,874.5961736,13,71,0,1,0,0,0,0,10
16,2819,764.6790456,843.1103028,30,184,1,0,0,0,0,0,33
45,151,6382.081743,279.8976874,18,155,0,0,0,0,0,0,38
50,1302,5776.295286,554.3397618,39,150,1,0,0,0,0,0,4
121,963,5991.366243,510.697107,41,79,1,0,0,0,0,0,36
127,1278,5897.777288,154.0717802,16,73,0,0,0,0,0,0,8
72,109,5233.394632,623.9649631,42,128,1,0,0,0,0,0,38
103,2356,712.1485557,544.0217575,39,97,1,0,0,0,0,0,41
24,3790,2909.781152,551.2015857,17,176,0,0,0,0,0,0,18
120,2197,1780.717204,842.8450336,4,80,0,0,1,0,0,0,32
126,1183,4544.405319,466.6509634,19,74,0,0,0,0,0,0,1
146,2613,6427.814875,181.9061328,19,54,0,0,0,0,0,0,16
78,3079,2316.17981,1022.511371,29,122,1,0,0,0,0,0,7
91,2268,1191.484873,44.87175623,39,109,1,0,0,0,0,0,29
133,1394,4942.902909,422.3609138,19,67,0,0,0,0,0,0,32
2,1954,1827.434724,990.9317805,40,198,1,0,0,0,0,0,35
48,2523,3140.835581,265.2544751,6,152,0,0,0,0,0,1,14
50,3117,2776.326777,883.9545369,3,150,0,0,0,0,1,0,27
104,418,4896.294789,956.0081947,30,96,1,0,0,0,0,0,4
123,1914,4848.884491,821.9101799,19,77,0,0,0,0,0,0,35
128,1953,4942.951296,356.8568359,34,72,1,0,0,0,0,0,12
80,1498,619.9585749,641.930531,23,120,1,0,0,0,0,0,43
98,2237,4279.829169,1035.166294,14,102,0,1,0,0,0,0,13
63,2189,6174.183518,196.6832732,28,137,1,0,0,0,0,0,1
6,3842,2872.489038,195.7447071,22,194,1,0,0,0,0,0,33
102,78,4958.251666,165.028826,3,98,0,0,0,0,1,0,12
118,2745,5345.240065,686.4194749,39,82,1,0,0,0,0,0,28
76,859,5618.658314,152.5093147,33,124,1,0,0,0,0,0,19
37,1754,6371.204175,371.4018249,15,163,0,1,0,0,0,0,35
128,1208,5166.018548,140.0955833,18,72,0,0,0,0,0,0,10
122,2366,1268.768688,761.5888778,17,78,0,0,0,0,0,0,18
45,1042,1892.889773,482.4167629,40,155,1,0,0,0,0,0,2
127,1988,2057.014814,460.4838895,19,73,0,0,0,0,0,0,32
107,2550,6459.068649,905.1167204,1,93,0,0,0,0,1,0,24
62,2691,2628.597382,263.1948462,28,138,1,0,0,0,0,0,28
108,3054,4877.386423,342.0610802,12,92,0,1,0,0,0,0,19
44,2208,3372.481251,640.0475838,17,156,0,0,0,0,0,0,24
121,2411,2063.295478,1046.302204,31,79,1,0,0,0,0,0,30
137,2981,2188.455594,579.4826067,28,63,1,0,0,0,0,0,4
107,876,3589.15958,583.5905014,41,93,1,0,0,0,0,0,23
124,2437,898.4836853,1031.525652,39,76,1,0,0,0,0,0,30
107,2971,2816.590269,840.4882967,19,93,0,0,0,0,0,0,26
57,2932,664.0048956,146.2274188,36,143,1,0,0,0,0,0,15
23,442,1150.354771,1067.166842,41,177,1,0,0,0,0,0,29
77,2489,2752.174,502.3185806,39,123,1,0,0,0,0,0,12
74,164,134.4727207,343.2540222,35,126,1,0,0,0,0,0,24
115,3117,2483.239143,442.7269979,32,85,1,0,0,0,0,0,12
59,2835,4500.501397,70.51083195,5,141,0,0,1,0,0,0,11
28,3632,4609.767238,300.9889242,23,172,1,0,0,0,0,0,14
144,1045,3800.365342,246.1833405,40,56,1,0,0,0,0,0,18
113,2280,4785.450464,1090.72624,8,87,0,0,0,0,0,1,24
78,787,6107.796274,221.7078638,3,122,0,0,0,0,1,0,20
104,3657,4763.631661,233.3953944,14,96,0,1,0,0,0,0,36
1,697,573.8668855,431.854487,29,199,1,0,0,0,0,0,11
147,2330,4438.820279,4.365551283,2,53,0,0,0,0,1,0,23
137,778,2184.655793,268.1995551,32,63,1,0,0,0,0,0,43
127,2553,6007.761846,1000.162824,24,73,1,0,0,0,0,0,4
31,426,5176.196569,323.030701,29,169,1,0,0,0,0,0,15
128,746,1865.502208,981.775324,43,72,1,0,0,0,0,0,12
31,2479,4966.939697,716.5799914,36,169,1,0,0,0,0,0,14
58,2256,5118.108479,522.1670743,35,142,1,0,0,0,0,0,11
33,2657,4131.398397,951.7133512,1,167,0,0,0,0,1,0,31
88,3874,1561.106536,452.576851,27,112,1,0,0,0,0,0,6
41,2961,5733.387394,669.1077042,32,159,1,0,0,0,0,0,4
18,596,4318.524579,794.1773954,15,182,0,1,0,0,0,0,19
108,2116,5207.70493,430.4842818,29,92,1,0,0,0,0,0,21
81,1683,29.68769032,252.6409065,38,119,1,0,0,0,0,0,15
32,2385,2974.256402,936.1333361,38,168,1,0,0,0,0,0,27
101,149,596.745357,583.0020845,6,99,0,0,0,0,0,1,34
107,1966,2761.078298,981.0338886,4,93,0,0,1,0,0,0,19
57,1358,3330.673592,650.7349494,38,143,1,0,0,0,0,0,16
92,3088,1133.849785,455.9984388,5,108,0,0,1,0,0,0,38
30,92,5229.861487,1017.307403,41,170,1,0,0,0,0,0,39
105,160,4315.827438,35.02540688,12,95,0,1,0,0,0,0,37
100,2757,2584.834514,621.6207483,6,100,0,0,0,0,0,1,18
74,1447,2181.070802,406.1875466,19,126,0,0,0,0,0,0,2
52,2747,5694.155621,522.7229673,44,148,1,0,0,0,0,0,23
138,948,864.0352815,951.5660594,12,62,0,1,0,0,0,0,13
41,223,602.9250553,840.3835002,37,159,1,0,0,0,0,0,11
53,468,364.0827428,400.9290801,3,147,0,0,0,0,1,0,32
30,1127,1478.083082,563.4952861,14,170,0,1,0,0,0,0,5
152,207,4967.456775,1029.498527,36,48,1,0,0,0,0,0,44
83,2248,3058.248945,233.5083227,44,117,1,0,0,0,0,0,34
11,2684,1943.20985,517.6447776,31,189,1,0,0,0,0,0,31
50,2949,2910.204711,872.0629854,14,150,0,1,0,0,0,0,32
125,1847,6082.116003,10.43043028,20,75,0,0,0,0,0,0,5
25,166,5040.86569,505.9026093,28,175,1,0,0,0,0,0,37
23,3882,2181.307477,559.0493851,39,177,1,0,0,0,0,0,30
150,3315,2246.736371,155.3231993,17,50,0,0,0,0,0,0,6
135,281,81.5241193,684.786188,28,65,1,0,0,0,0,0,23
95,3198,4171.613354,427.9144379,28,105,1,0,0,0,0,0,37
100,2307,4002.325799,512.1780447,31,100,1,0,0,0,0,0,18
141,3327,2345.087106,442.6753883,37,59,1,0,0,0,0,0,34
76,3800,3778.939732,326.6171915,39,124,1,0,0,0,0,0,21
68,1037,4275.699082,80.3615632,44,132,1,0,0,0,0,0,16
46,1348,3227.934791,801.2205452,42,154,1,0,0,0,0,0,27
82,95,3467.372048,94.72433125,12,118,0,1,0,0,0,0,16
16,2126,1749.804616,535.917447,39,184,1,0,0,0,0,0,22
104,1807,2809.456413,649.4665456,42,96,1,0,0,0,0,0,17
62,72,544.5442147,848.1555721,44,138,1,0,0,0,0,0,26
59,340,6457.374147,303.4226681,12,141,0,1,0,0,0,0,25
82,91,2044.185443,692.0380951,12,118,0,1,0,0,0,0,39
124,3001,1343.68756,668.5433274,10,76,0,0,0,1,0,0,7
26,3052,5948.242297,602.072379,3,174,0,0,0,0,1,0,25
71,2175,104.3222188,320.3447786,20,129,0,0,0,0,0,0,24
79,3878,2031.900872,21.50724479,39,121,1,0,0,0,0,0,3
97,2447,842.6621422,450.5324831,38,103,1,0,0,0,0,0,11
145,2507,4532.395443,417.3656275,12,55,0,1,0,0,0,0,44
21,2678,4681.173923,926.3965279,1,179,0,0,0,0,1,0,5
63,3432,1012.652542,113.360644,43,137,1,0,0,0,0,0,7
